Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Seattle SuperSonics,Reg,1610612760,199899,50,1756,3976,3821,48.1,103.2,119.3,2.4,446.9,8.9,100.0,69,72,72,72,48
Seattle SuperSonics,Reg,1610612760,199900,82,3108,6946,6762,48.7,101.8,119.5,1.5,614.0,7.5,98.7,86,65,65,68,32
Seattle SuperSonics,Reg,1610612760,200001,82,3029,6649,6524,49.1,103.8,236.7,2.9,819.2,10.0,100.1,58,75,76,79,57
Seattle SuperSonics,Reg,1610612760,200102,82,3131,6681,6751,50.5,105.9,375.5,4.6,712.2,8.7,105.5,60,93,93,93,92
Seattle SuperSonics,Reg,1610612760,200203,82,2887,6599,6230,47.2,99.6,-25.1,-0.3,575.4,7.0,100.0,43,47,47,43,54
Seattle SuperSonics,Reg,1610612760,200304,82,2939,6590,6601,50.1,106.3,391.4,4.8,720.9,8.8,103.8,61,97,97,97,89
Seattle SuperSonics,Reg,1610612760,200405,82,2882,6498,6430,49.5,102.6,162.5,2.0,631.6,7.7,100.6,36,87,87,87,66
Seattle SuperSonics,Reg,1610612760,200506,82,3077,6711,6759,50.4,102.8,182.5,2.2,534.2,6.5,102.6,87,87,90,90,76
Seattle SuperSonics,Reg,1610612760,200607,82,3047,6628,6619,49.9,100.6,38.4,0.5,375.1,4.6,100.9,67,56,56,59,67
Seattle SuperSonics,Reg,1610612760,200708,82,3125,7032,6563,46.7,93.8,-431.8,-5.3,28.1,0.3,96.8,93,4,0,4,14
Seattle SuperSonics,Reg,1610612760,200809,82,2999,6715,6326,47.1,94.2,-386.8,-4.7,0.0,0.0,94.9,73,0,1,0,1
Toronto Raptors,Reg,1610612761,199697,82,2897,6632,6383,48.1,97.6,-156.5,-1.9,328.9,4.0,97.0,68,25,25,25,22
Toronto Raptors,Reg,1610612761,199798,82,2965,6813,6302,46.3,96.7,-212.6,-2.6,482.4,5.9,95.1,82,18,15,18,11
Toronto Raptors,Reg,1610612761,199899,50,1660,3940,3546,45.0,96.7,-122.1,-2.4,202.5,4.1,97.3,54,25,25,26,26
Toronto Raptors,Reg,1610612761,199900,82,2980,6882,6385,46.4,97.0,-196.8,-2.4,293.2,3.6,98.7,76,18,18,18,33
Toronto Raptors,Reg,1610612761,200001,82,3048,6972,6525,46.8,99.0,-68.3,-0.8,542.4,6.6,99.3,97,40,36,47,45
Toronto Raptors,Reg,1610612761,200102,82,2919,6727,6225,46.3,97.0,-193.7,-2.4,145.3,1.8,97.9,66,18,18,18,33
Toronto Raptors,Reg,1610612761,200203,82,2847,6664,6103,45.8,96.6,-213.2,-2.6,393.2,4.8,97.0,54,11,11,11,18
Toronto Raptors,Reg,1610612761,200304,82,2654,6348,5769,45.4,96.5,-212.0,-2.6,105.4,1.3,97.3,19,15,15,15,27
Toronto Raptors,Reg,1610612761,200405,82,2952,6656,6552,49.2,102.1,131.8,1.6,612.4,7.5,101.3,66,80,83,83,77
Toronto Raptors,Reg,1610612761,200506,82,3013,6639,6634,50.0,102.0,127.5,1.6,475.4,5.8,102.8,76,83,83,83,83
Toronto Raptors,Reg,1610612761,200607,82,3032,6547,6595,50.4,101.5,95.6,1.2,428.2,5.2,103.4,60,69,73,76,90
Toronto Raptors,Reg,1610612761,200708,82,3148,6726,6868,51.1,102.7,177.6,2.2,617.4,7.5,106.3,60,76,73,73,97
Toronto Raptors,Reg,1610612761,200809,82,3054,6673,6587,49.4,98.8,-82.7,-1.0,301.6,3.7,102.1,59,35,35,38,76
